System Code,SKU,Product,HS Code,Bar Code,MRP,Sale Price,Main Category,Brand,Make Up City - North,Liquidation Stock RWL,Tariq Trader Warehouse (PSH),FOC Warehouse - Rawalpindi,Tester Warehouse - Rawalpindi,Damage & Expire Warehouse - Rawalpindi,Commercial/Fresh Stock,Stock In Transit,Total,Status
7290,8052,EYES - SMOKY STORIES T02 OVER ROSE,3304.2,3052503900216.00,2250,1530,Commercial,Bourjois,3,0,0,0,0,0,0,0,3,PSL
7291,8053,EYES - SMOKY STORIES T05 GOOD NUDE,3304.2,3052503900513.00,2250,1530,Commercial,Bourjois,3,0,0,0,0,0,0,0,3,PSL
7292,8054,EYES - SMOKY STORIES T06 UPSIDE BROWN,3304.2,3052503900612.00,2250,1530,Commercial,Bourjois,0,0,0,0,0,2,0,0,2,PSL
7293,8055,EYES - SMOKY STORIES T07 IN MAUVA GAIN,3304.2,3052503900711.00,2250,1530,Commercial,Bourjois,2,0,0,0,0,1,2,0,5,PSL
7294,8056,EYES - BOITE RONDE YEUX 2015 T01,3304.2,3052503960104.00,3260,2217,Commercial,Bourjois,0,0,0,0,0,4,0,0,4,PSL
7295,8057,EYES - BOITE RONDE YEUX 2015 T02,3304.2,3052503960203.00,3260,2217,Commercial,Bourjois,0,0,0,0,0,3,0,0,3,PSL
7296,8058,EYES - BOITE RONDE YEUX 2015 T03,3304.2,3052503960302.00,3260,2217,Commercial,Bourjois,0,0,0,0,0,2,0,0,2,PSL
7297,8059,EYES - BOITE RONDE YEUX 2015 T04,3304.2,3052503960401.00,3260,2217,Commercial,Bourjois,3,5,0,0,0,18,0,0,26,PSL
7298,8060,EYES - BOITE RONDE YEUX 2015 T05,3304.2,3052503960500.00,3260,2217,Commercial,Bourjois,0,0,0,0,0,5,0,0,5,PSL
7299,8061,EYES - BOITE RONDE YEUX 2015 T06,3304.2,3052503960609.00,3260,2217,Commercial,Bourjois,3,9,0,0,0,5,0,0,17,PSL
7300,8062,EYES - BOITE RONDE YEUX 2015 T07,3304.2,3052503960708.00,3260,2217,Commercial,Bourjois,3,0,0,0,0,8,3,0,14,PSL
7301,8063,EYES - BOITE RONDE YEUX 2015 T08,3304.2,3052503960807.00,3260,2217,Commercial,Bourjois,0,15,0,0,0,8,0,0,23,PSL
7302,8064,EYES - BOITE RONDE YEUX 2016 T09,3304.2,3052503960906.00,3260,2217,Commercial,Bourjois,0,1,0,0,0,2,0,0,3,PSL
7303,8065,EYES - BOITE RONDE YEUX 2016 T10,3304.2,3052503961002.00,3260,2217,Commercial,Bourjois,0,0,0,0,0,6,0,0,6,PSL
7304,8066,EYES - BOITE RONDE YEUX 2016 T11,3304.2,3052503961101.00,3260,2217,Commercial,Bourjois,0,0,0,0,0,3,0,0,3,PSL
7305,8067,EYES - BOITE RONDE YEUX 2016 T12,3304.2,3052503961200.00,3260,2217,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7306,8068,EYES - BOITE RONDE YEUX 2016 T13,3304.2,3052503961309.00,3260,2217,Commercial,Bourjois,4,13,0,0,0,21,0,0,38,PSL
7307,8069,EYES - BOITE RONDE YEUX 2016 T14,3304.2,3052503961408.00,3260,2217,Commercial,Bourjois,4,5,0,0,0,13,0,0,22,PSL
7308,8070,EYES - BOITE RONDE YEUX 2016 T15,3304.2,3052503961507.00,3260,2217,Commercial,Bourjois,5,5,0,0,0,5,0,0,15,PSL
7309,8071,EYES - BOITE RONDE YEUX 2016 T16,3304.2,3052503961606.00,3260,2217,Commercial,Bourjois,2,8,0,0,0,10,3,0,23,PSL
7310,8072,EYES - VG MAX Noir max,3304.2,3052503705118.00,2890,1965,Commercial,Bourjois,0,0,0,0,0,4,0,0,4,PSL
7311,8073,EYES - VG MAX DEFINITION Max Black,3304.2,3052503705149.00,2890,1965,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7314,8076,TWIST UP THE VOLUME Ultra Black T52,3304.2,3052503805238.00,3580,2434,Commercial,Bourjois,4,0,0,0,0,2,0,0,6,PSL
7316,8078,EYES - MASCARA VOLUME CLUBBING Absolute Black,3304.2,3052503807102.00,1710,1163,Commercial,Bourjois,0,0,0,0,0,10,0,0,10,PSL
7317,8079,EYES - MASCARA VOLUME CLUBBING Ultra Black,3304.2,3052503807515.00,2570,1748,Commercial,Bourjois,0,0,0,0,0,8,0,0,8,PSL
7318,8080,EYES - VOLUME GLAMOUR N. EBENE TRES HAUTE TENUE,3304.2,3052503860633.00,1710,1163,Commercial,Bourjois,0,0,0,0,0,4,0,0,4,PSL
7319,8081,EYES - VG ULTRA BLACK ULTRA NOIR,3304.2,3052503806105.00,2840,1931,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7320,8082,EYES - MASCARA VG PUSH UP T71,3304.2,3052503707129.00,2680,1822,Commercial,Bourjois,3,0,0,0,0,1,0,0,4,PSL
7321,8083,EYES - MASCARA VG PUSHUP BRUN,3304.2,3052503707228.00,2680,1822,Commercial,Bourjois,0,1,0,0,0,3,0,0,4,PSL
7322,8084,EYES - MASC VG PUSHUP ULTRA BLACK,3304.2,3052503703121.00,4390,2985,Commercial,Bourjois,5,0,0,0,0,7,0,0,12,Ongoing
7323,8085,EYES - MASC VOLGLAM PUSHUP WAT T71,3304.2,3052503707136.00,4390,2985,Commercial,Bourjois,1,0,0,0,0,0,0,0,1,Ongoing
7324,8086,EYES - MASC VOL GLAM PUSH UP BLACK SERUM,3304.2,3052503727103.00,3260,2217,Commercial,Bourjois,0,7,0,0,0,1,0,0,8,PSL
7325,8087,EYES - VOLUME REVEAL MASCARA BLACK,3304.2,3052503812113.00,2680,1822,Commercial,Bourjois,0,0,0,0,0,3,0,0,3,PSL
7327,8089,EYES - VOLUME REVEAL MASCARA ULTRA BLACK,3304.2,3052503812212.00,3530,2400,Commercial,Bourjois,3,0,0,0,0,7,0,0,10,PSL
7328,8090,EYES - RST MAS VOLUME REVEAL ADJUSTABLE,3304.2,3614223714490.00,2680,1822,Commercial,Bourjois,0,4,0,0,0,7,0,0,11,PSL
7329,8091,FACE - Blush CHATAIGNE DOREE,3304.999,3614225613210.00,3530,2400,Commercial,Bourjois,2,0,0,0,0,0,0,0,2,PSL
7330,8092,Blush ROSE ECLAT,3304.999,3614225613319.00,4810,3271,Commercial,Bourjois,5,1,0,0,0,0,0,0,6,Ongoing
7332,8094,Blush LILAS D OR,3304.999,3614225613197.00,4810,3271,Commercial,Bourjois,4,0,0,0,0,0,0,0,4,Ongoing
7333,8095,Blush ROSE D OR,3304.999,3614225613180.00,4810,3271,Commercial,Bourjois,1,0,0,0,0,0,0,0,1,Ongoing
7335,8097,FACE - Blush ROSE FRISSON,3304.999,3052503755434.00,3530,2400,Commercial,Bourjois,1,0,0,0,0,0,0,0,1,PSL
7339,8101,Blush SANTAL,3304.999,3614225613289.00,3530,2400,Commercial,Bourjois,2,0,0,0,0,0,0,0,2,PSL
7341,8103,FACE - Blush T41 PJ JOUES HEALTHY MIX,3304.999,3614225613258.00,3530,2400,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7344,8106,FACE - AC RADIANCE REVEAL T01 IVOIRE,3304.919,3052503650128.00,3530,2400,Commercial,Bourjois,0,0,0,0,0,1,5,0,6,PSL
7345,8107,FACE - ACRADIANCEREVEALT02BEIGE,3304.919,3052503650227.00,3530,2400,Commercial,Bourjois,1,0,0,0,0,0,0,0,1,PSL
7347,8109,FACE - AC HEALTHY MIX Eclat clair RELAUNCH,3304.919,3614222985600.00,4390,2985,Commercial,Bourjois,0,1,0,0,0,0,0,0,1,Ongoing
7350,8112,FACE - CC EYE CREAM T21 Ivoire,3304.919,3052503572109.00,2570,1748,Commercial,Bourjois,6,8,0,0,0,2,0,0,16,PSL
7351,8113,FACE - CC EYE CREAM T22 Beige Ros,3304.919,3052503572208.00,2570,1748,Commercial,Bourjois,1,3,0,0,0,0,0,0,4,PSL
7352,8114,FACE - CC EYE CREAM T23 Beige Dor,3304.919,3052503572307.00,2570,1748,Commercial,Bourjois,0,2,0,0,0,0,0,0,2,PSL
7360,8122,City Radiance Foundation 05 BEIGE DORE,3304.919,3052503563503.00,3210,2183,Commercial,Bourjois,1,0,0,0,0,0,0,0,1,PSL
7364,8126,FDT AIRMAT T03 BEIGECLAIR,3304.919,3052503155302.00,6410,4359,Commercial,Bourjois,5,0,0,0,0,0,2,0,7,Ongoing
7367,8129,FDT AIRMAT T06 HALE CLAIR,3304.919,3052503155609.00,4280,2910,Commercial,Bourjois,6,0,0,0,0,0,0,0,6,PSL
7368,8130,FDT AIRMAT T07 HALE FONCE,3304.919,3052503155708.00,4280,2910,Commercial,Bourjois,4,0,0,0,0,0,0,0,4,PSL
7369,8131,FDT AIRMAT T08 CARAMEL,3304.919,3052503155807.00,4810,3271,Commercial,Bourjois,5,0,0,0,0,0,0,0,5,PSL
7372,8134,HEALTHY MIX FOUNDATION 52,3304.919,3614222986065.00,5880,3998,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,Ongoing
7374,8136,HEALTHY MIX FOUNDATION 54,3304.919,3614222986089.00,5880,3998,Commercial,Bourjois,2,0,0,0,0,0,0,0,2,Ongoing
7375,8137,HEALTHY MIX FOUNDATION 55,3304.919,3614222986096.00,5880,3998,Commercial,Bourjois,6,0,0,0,0,1,25,0,32,Ongoing
7376,8138,HEALTHY MIX FOUNDATION 56,3304.919,3614222986102.00,5880,3998,Commercial,Bourjois,6,0,0,0,0,0,76,0,82,Ongoing
7377,8139,HEALTHY MIX FOUNDATION 57,3304.919,3614222986119.00,4810,3271,Commercial,Bourjois,5,0,0,0,0,0,0,0,5,PSL
7378,8140,HEALTHY MIX FOUNDATION 58,3304.919,3614222986126.00,4810,3271,Commercial,Bourjois,7,0,0,0,0,0,95,0,102,PSL
7379,8141,HEALTHY MIX BB CREAM LIGHT 01,3304.919,3614224495312.00,4920,3346,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,Ongoing
7381,8143,HEALTHY MIX BB CREAM DARK 03,3304.919,3614224495336.00,4920,3346,Commercial,Bourjois,6,1,0,0,0,0,28,0,35,Ongoing
7382,8144,Air Mat Compact Powder 01,3304.911,3614224440534.00,3690,2509,Commercial,Bourjois,1,0,0,0,0,0,90,0,91,PSL
7383,8145,Air Mat Compact Powder 02,3304.911,3614224440541.00,3690,2509,Commercial,Bourjois,1,0,0,0,0,0,93,0,94,PSL
7384,8146,Air Mat Compact Powder 03,3304.911,3614224440558.00,3690,2509,Commercial,Bourjois,1,0,0,0,0,0,151,0,152,PSL
7385,8147,Air Mat Compact Powder 04,3304.911,3614224440565.00,3690,2509,Commercial,Bourjois,3,0,0,0,0,0,125,0,128,PSL
7386,8148,Air Mat Compact Powder 05,3304.911,3614224440572.00,3690,2509,Commercial,Bourjois,3,0,0,0,0,1,4,0,8,PSL
7387,8149,Healthy Mix Anti-Fatigue Powder 52,3304.911,3614224898335.00,3210,2183,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7390,8152,Healthy Mix Anti-Fatigue Powder 56,3304.911,3614224898304.00,3210,2183,Commercial,Bourjois,3,0,0,0,0,0,0,0,3,PSL
7392,8154,HEALTHY MIX PRIMER,3304.919,3614224495299.00,4710,3203,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,Ongoing
7394,8156,LIPS - CONTOUR EDITION T13 Nuts About You,3304.1,3614224851835.00,1610,1095,Commercial,Bourjois,1,2,0,0,0,0,0,0,3,PSL
7397,8159,CONTOUR EDITION T02 Coton candy,3304.1,3052503300214.00,2140,1455,Commercial,Bourjois,2,0,0,0,0,0,0,0,2,Ongoing
7402,8164,CONTOUR EDITION T07 Cherry boom boom,3304.1,3052503300719.00,2140,1455,Commercial,Bourjois,1,3,0,0,0,0,0,0,4,Ongoing
7403,8165,CONTOUR EDITION T08 Corail a e a e,3304.1,3052503300818.00,1610,1095,Commercial,Bourjois,0,1,0,0,0,0,0,0,1,PSL
7405,8167,CONTOUR EDITION T10 Bordeaux line,3304.1,3052503301013.00,1610,1095,Commercial,Bourjois,0,2,0,0,0,0,0,0,2,PSL
7406,8168,CONTOUR EDITION T11 Funky brown,3304.1,3052503301112.00,2140,1455,Commercial,Bourjois,1,1,0,0,0,0,0,0,2,Ongoing
7407,8169,LIPS - MIRACULOUS LIP LINER,3304.1,3614224298982.00,1070,728,Commercial,Bourjois,2,0,0,0,0,3,0,0,5,PSL
7408,8170,LIPS - CONTOUR EDITION T12 Chocolate chip,3304.1,3052503301211.00,1610,1095,Commercial,Bourjois,1,2,0,0,0,1,0,0,4,PSL
7409,8171,LIPS - ROUGE EDITION T02 Beige Trench,3304.1,3052503230221.00,4170,2836,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7410,8172,LIPS - ROUGE EDITION T04 Rose Tweed,3304.1,3052503230429.00,4170,2836,Commercial,Bourjois,1,0,0,0,0,0,0,0,1,PSL
7414,8176,LIPS - ROUGE EDITION 12H T33 BEIGE COCOONING,3304.1,3052503233321.00,4170,2836,Commercial,Bourjois,1,0,0,0,0,0,0,0,1,PSL
7422,8184,LIPS - ROUGE EDITION VELVET T01 PERSONNE NE ROUGE,3304.1,3052503260112.00,4170,2836,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7424,8186,LIPS - ROUGE EDITION VELVET T03 HOTPEPPER,3304.1,3052503260310.00,4170,2836,Commercial,Bourjois,1,0,0,0,0,3,0,0,4,PSL
7428,8190,LIPS - ROUGE EDITION VELVET T07 NUDE-IST,3304.1,3052503260716.00,5450,3706,Commercial,Bourjois,1,0,0,0,0,0,0,0,1,Ongoing
7430,8192,LIPS - ROUGE EDITION VELVET T09 HAPPY NUDE,3304.1,3052503260914.00,5450,3706,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,Ongoing
7431,8193,LIPS - ROUGE EDITION VELVET T10 DONT PINK OF IT,3304.1,3052503261010.00,5450,3706,Commercial,Bourjois,1,0,0,0,0,1,0,0,2,Ongoing
7433,8195,LIPS - ROUGE EDITION VELVET T12 BEAU BRUN,3304.1,3052503261218.00,5450,3706,Commercial,Bourjois,2,0,0,0,0,0,0,0,2,Ongoing
7434,8196,LIPS - ROUGE EDITION VELVET T27 TRENDY BEIGE,3304.1,3614224843892.00,4170,2836,Commercial,Bourjois,1,0,0,0,0,0,0,0,1,PSL
7436,8198,LIPS - ROUGE EDITION VELVET T29 TRENDY VIOLINE,3304.1,3614224843915.00,5450,3706,Commercial,Bourjois,1,0,0,0,0,1,0,0,2,Ongoing
7437,8199,LIPS - ROUGE EDITION VELVET T31 YELLOW BEIGE,3304.1,3614224843939.00,4170,2836,Commercial,Bourjois,2,0,0,0,0,0,0,0,2,PSL
7443,8205,LIPS - ROUGE EDITION VELVET T24 BLACK PLUM,3304.1,3614224843861.00,4170,2836,Commercial,Bourjois,1,0,0,0,0,0,0,0,1,PSL
7444,8206,LIPS - ROUGE EDITION VELVET T25 DARK PURPLE,3304.1,3614224843878.00,4170,2836,Commercial,Bourjois,1,0,0,0,0,0,0,0,1,PSL
7445,8207,ROUGE VELVET STICK 01,3304.1,3614224102906.00,3530,2400,Commercial,Bourjois,0,2,0,0,0,0,0,0,2,PSL
7446,8208,ROUGE VELVET STICK 02,3304.1,3614224102913.00,3530,2400,Commercial,Bourjois,0,4,0,0,0,0,0,0,4,PSL
7447,8209,ROUGE VELVET STICK 03,3304.1,3614224102920.00,5350,3638,Commercial,Bourjois,2,0,0,0,0,0,6,0,8,Ongoing
7449,8211,ROUGE VELVET STICK 05,3304.1,3614224102944.00,3530,2400,Commercial,Bourjois,0,2,0,0,0,1,0,0,3,PSL
7450,8212,LIPS - ROUGE VELVET STICK 06,3304.1,3614224102951.00,4170,2836,Commercial,Bourjois,0,2,0,0,0,1,0,0,3,PSL
7451,8213,LIPS - ROUGE VELVET STICK 07,3304.1,3614224102968.00,4170,2836,Commercial,Bourjois,0,2,0,0,0,0,0,0,2,PSL
7452,8214,LIPS - ROUGE VELVET STICK 08,3304.1,3614224102975.00,4170,2836,Commercial,Bourjois,0,2,0,0,0,1,0,0,3,PSL
7453,8215,ROUGE VELVET STICK 09,3304.1,3614224102982.00,5350,3638,Commercial,Bourjois,2,0,0,0,0,0,0,0,2,Ongoing
7454,8216,ROUGE VELVET STICK 10,3304.1,3614224102999.00,3530,2400,Commercial,Bourjois,0,4,0,0,0,2,0,0,6,PSL
7456,8218,ROUGE VELVET STICK 12,3304.1,3614224103019.00,3530,2400,Commercial,Bourjois,0,1,0,0,0,1,0,0,2,PSL
7457,8219,ROUGE VELVET STICK 13,3304.1,3614224851415.00,3530,2400,Commercial,Bourjois,1,3,0,0,0,4,6,0,14,PSL
7458,8220,LIPS - ROUGE VELVET STICK 14,3304.1,3614224851422.00,4170,2836,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7459,8221,ROUGE VELVET STICK 15,3304.1,3614224851439.00,5350,3638,Commercial,Bourjois,1,1,0,0,0,2,0,0,4,Ongoing
7460,8222,ROUGE VELVET STICK 16,3304.1,3614224851446.00,3530,2400,Commercial,Bourjois,2,0,0,0,0,5,0,0,7,PSL
7469,8231,NAILS - Sche vite Fast & Dry,3304.301,3052503789811.00,1070,728,Commercial,Bourjois,0,0,0,0,0,5,0,0,5,PSL
7470,8232,NAILS - Dissolvant Madame est servie,3304.301,3052503760117.00,3100,2108,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7471,8233,NAILS - NAIL POLISH REMOVER 2IN1 + CORRECTOR,3304.309,3614223501465.00,1820,1238,Commercial,Bourjois,0,0,0,0,0,6,0,0,6,PSL
7472,8234,NAILS - Dissolvant 1 seconde,3304.301,3052503283104.00,4390,2985,Commercial,Bourjois,0,0,0,0,0,4,0,0,4,PSL
7473,8235,NAILS - Nail Polish Remover Hands & Feet,3304.309,3052503283111.00,2140,1455,Commercial,Bourjois,0,0,0,0,0,3,0,0,3,PSL
7478,8244,EYES - VG MAX DEFINITION ULTRA BLACK MASCARA,3304.2,3614225967252.00,2680,1822,Commercial,Bourjois,0,2,0,0,0,21,0,0,23,PSL
7479,8245,ROUGE VELVET THE LIPSTICK 17 - FROM PARIS WITH MAUVE,3304.1,3614225979910.00,4170,2836,Commercial,Bourjois,3,3,0,0,0,3,0,0,9,PSL
7480,8246,ROUGE VELVET THE LIPSTICK 18 - MAUVE-MARTRE,3304.1,3614225979927.00,4170,2836,Commercial,Bourjois,0,2,0,0,0,2,0,0,4,PSL
7481,8247,ROUGE VELVET THE LIPSTICK 19 - PLACE DES ROSES,3304.1,3614225979934.00,4170,2836,Commercial,Bourjois,3,1,0,0,0,3,84,0,91,PSL
7482,8248,LIPS - ROUGE VELVET THE LIPSTICK 20 - PLUM ROYAL,3304.1,3614225979941.00,4170,2836,Commercial,Bourjois,3,5,0,0,0,1,0,0,9,PSL
7483,8249,ROUGE VELVET THE LIPSTICK 21 - GRANDE ROUX,3304.1,3614225979958.00,5350,3638,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,Ongoing
7484,8250,ROUGE VELVET THE LIPSTICK 22 - MOKA DERO,3304.1,3614225979965.00,5350,3638,Commercial,Bourjois,0,1,0,0,0,4,0,0,5,Ongoing
7485,8251,ROUGE VELVET THE LIPSTICK 23 - TAUPE OF PARIS,3304.1,3614227180338.00,4170,2836,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7486,8252,ROUGE VELVET THE LIPSTICK 24 - PARI SIENNE,3304.1,3614227180345.00,5350,3638,Commercial,Bourjois,2,0,0,0,0,5,0,0,7,Ongoing
7487,8253,LIPS - ROUGE VELVET THE LIPSTICK 25 - MACA BROWN,3304.1,3614227180352.00,4170,2836,Commercial,Bourjois,0,6,0,0,0,4,0,0,10,PSL
7488,8254,LIPS - ROUGE VELVET THE LIPSTICK 26 - FRENCH OPERA,3304.1,3614227180369.00,4170,2836,Commercial,Bourjois,1,10,0,0,0,5,0,0,16,PSL
7490,8256,FACE - LITTLE ROUND POT DUO BLUSH HEALTHY PEACH,3304.999,3614224874247.00,3530,2400,Commercial,Bourjois,0,1,0,0,0,0,0,0,1,PSL
7491,8257,FACE - LITTLE ROUND POT DUO BLUSH BRONZE POWDER,3304.999,3614224874254.00,3530,2400,Commercial,Bourjois,0,1,0,0,0,0,0,0,1,PSL
7500,8266,NAILS - 1 SECONDE NAIL POLISH RE-STAGE - BERRY MUCH,3304.301,3614224874377.00,1610,1095,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7503,8269,NAILS - 1 SECONDE NAIL POLISH RE-STAGE - RED CARPET,3304.301,3614224874407.00,1610,1095,Commercial,Bourjois,0,1,0,0,0,0,0,0,1,PSL
7504,8270,NAILS - 1 SECONDE NAIL POLISH RE-STAGE - FUCHSIA CHACHA,3304.301,3614224874414.00,1610,1095,Commercial,Bourjois,0,1,0,0,0,0,0,0,1,PSL
7506,8272,NAILS - 1 SECONDE NAIL POLISH RE-STAGE - BOUQUET OF ROSES,3304.301,3614224874438.00,1610,1095,Commercial,Bourjois,1,0,0,0,0,0,0,0,1,PSL
7507,8273,NAILS - 1 SECONDE NAIL POLISH RE-STAGE - FAIRY TALE,3304.301,3614224874445.00,1610,1095,Commercial,Bourjois,2,1,0,0,0,1,0,0,4,PSL
7510,8276,NAILS - 1 SECONDE NAIL POLISH RE-STAGE - AUBERGIN TONIC,3304.301,3614224874476.00,1610,1095,Commercial,Bourjois,0,1,0,0,0,0,0,0,1,PSL
7512,8278,NAILS - 1 SECONDE NAIL POLISH RE-STAGE - MOON SHINE,3304.301,3614224874513.00,1610,1095,Commercial,Bourjois,0,1,0,0,0,0,0,0,1,PSL
7513,8279,NAILS - 1 SECONDE NAIL POLISH RE-STAGE - CRYSTAL BALL,3304.301,3614224874520.00,1610,1095,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7514,8280,EYE - BJS EYECATCH RG MASC VOL 6ml AGRAND,3304.2,3614224101763.00,3210,2183,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7515,8281,EYE - BJS EYECATCH RG E/L 8ml 18 IV,3304.2,3614224101459.00,2250,1530,Commercial,Bourjois,1,0,0,0,0,1,0,0,2,PSL
7518,8284,Blush ROSE AMBRE,3304.999,3614225613227.00,4810,3271,Commercial,Bourjois,2,0,0,0,0,0,0,0,2,Ongoing
7519,8285,Blush SIENNE,3304.999,3614225613234.00,3530,2400,Commercial,Bourjois,0,3,0,0,0,0,0,0,3,PSL
7523,8289,Always Fabulous Long Lasting Foundcealer Stick 210 Light Beige,3304.911,3614227786349.00,3370,2292,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7525,8291,Always Fabulous Long Lasting Foundcealer Stick 400 Rose Beige,3304.911,3614227786363.00,3370,2292,Commercial,Bourjois,0,2,0,0,0,0,0,0,2,PSL
7526,8292,Always Fabulous Long Lasting Foundcealer Stick 415 Sand,3304.911,3614227786387.00,3370,2292,Commercial,Bourjois,2,0,0,0,0,0,0,0,2,PSL
7530,8296,Always Fabulous Long Lasting Foundcealer Stick 410 Golden Beige,3304.911,3614227786370.00,3370,2292,Commercial,Bourjois,0,1,0,0,0,0,0,0,1,PSL
7531,8297,Always Fabulous Long Lasting Foundcealer Stick 420 Honey Beige,3304.911,3614227786394.00,3370,2292,Commercial,Bourjois,3,0,0,0,0,0,4,0,7,PSL
7547,8313,Bourjoise Eye Brow Pencil Brow Reveal # 2,3304.2,3614226956316.00,1820,1238,Commercial,Bourjois,0,0,0,0,0,2,0,0,2,PSL
7565,8331,Bourjoise Eye Shadow Eye Catching Nude Palette,3304.2,3614225688157.00,3880,2638,Commercial,Bourjois,0,0,0,0,0,2,0,0,2,PSL
7568,8334,LIPS - ROUGE EDITION T12 Rose Neon,3304.1,3052503231228.00,1380,938,Commercial,Bourjois,0,1,0,0,0,4,0,0,5,PSL
7570,8336,Aqua Laque Lip Gloss 05 RED MY LIPS,3304.1,3052503264509.00,1530,1040,Commercial,Bourjois,0,0,0,0,0,2,0,0,2,PSL
7575,8341,Aqua Laque Lip Gloss 04 VIESSITU ROSES,3304.1,3052503264400.00,1530,1040,Commercial,Bourjois,0,0,0,0,0,2,0,0,2,PSL
7577,8343,Laque Absolu Nail Paint 16,3304.301,3052503301631.00,1090,741,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7578,8344,FACE - Blush AMBRE D OR,3304.999,3052503753232.00,3530,2400,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7580,8346,Bourjois Little Round Pot Blusher Chataigne,3304.999,3052503751030.00,3530,2400,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7581,8347,Bourjois Smoky Eyes Trio Eyeshadow 12 Gris Lilac,3304.2,3052503941219.00,1610,1095,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7582,8348,Bourjois Smoky Eyes Trio Eyeshadow 11 Blue Jeans,3304.2,3052503941110.00,1610,1095,Commercial,Bourjois,0,0,0,0,0,2,0,0,2,PSL
7584,8350,Bourjois Mega Liner Eyeliner - 01 Dark Black,3304.2,3052503670157.00,1840,1251,Commercial,Bourjois,0,0,0,0,0,4,0,0,4,PSL
7586,8352,Rouge Edition Lipstick 39 Pretty In Nude,3304.1,3052503233925.00,1380,938,Commercial,Bourjois,0,0,0,0,0,3,0,0,3,PSL
7587,8353,Rouge Edition Lipstick 32 Rose Vanity,3304.1,3052503233222.00,1520,1034,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7593,8359,Bourjois Lipstick Rouge Edition Souffle de Velvet 02 COQUELIC OH,3304.1,3052503407203.00,1530,1040,Commercial,Bourjois,0,0,0,0,0,5,0,0,5,PSL
7594,8360,Bourjois ROUGE EDITION lipstick #07-fuchsia graffiti,3304.1,3052503230726.00,1380,938,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7596,8362,Color Boost Lip Crayon 05 Red Island - Lipstick Pencil,3304.1,3052503510514.00,1210,823,Commercial,Bourjois,0,0,0,0,0,2,0,0,2,PSL
7597,8363,Color Boost Lipstick -10 Lolli Poppy - Lip Pencil -,3304.1,3052503511016.00,1210,823,Commercial,Bourjois,0,0,0,0,0,3,0,0,3,PSL
7598,8364,Moisturizing Lip Gloss Sweet Kiss-06 Caton Rouge,3304.1,3052503390604.00,1340,911,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7601,8367,Bourgeois 1 Second Gel- 15 - Nail Polish - Nail Color,3304.301,3052503531502.00,930,632,Commercial,Bourjois,0,1,0,0,0,0,0,0,1,PSL
7604,8370,Moisturizing Lip Gloss Sweet Kiss-01 Sand - Lip Gloss -,3304.301,3052503390109.00,1340,911,Commercial,Bourjois,0,0,0,0,0,3,0,0,3,PSL
7605,8371,Bourjois Lipstick Rouge Edition Souffle de Velvet 01 Orangelique,3304.1,3052503407104.00,1530,1040,Commercial,Bourjois,0,0,0,0,0,4,0,0,4,PSL
7606,8372,Bourjois Lipstick Rouge Edition Souffle de Velvet 03 Vipeach,3304.1,3052503407302.00,1530,1040,Commercial,Bourjois,0,0,0,0,0,2,0,0,2,PSL
7607,8373,Bourjois Lipstick Rouge Edition Souffle de Velvet 08 Carameli Melo,3304.1,3052503407807.00,1530,1040,Commercial,Bourjois,0,0,0,0,0,4,0,0,4,PSL
7608,8374,Bourjois Lipstick Rouge Edition Souffle de Velvet 04 Ravie en reose,3304.1,3052503407401.00,1530,1040,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
7611,8377,Bourjois Paris 3D Effect Lip Gloss Orange Presse (05) lip Colour,3304.1,3052503390505.00,1340,911,Commercial,Bourjois,0,0,0,0,0,1,0,0,1,PSL
